sample_id,dataset,label,original_sample_id,split
medhallu_1929::hallucinated,medhallu,1,medhallu_1929,train
medhallu_1929::factual,medhallu,0,medhallu_1929,train
medhallu_193::hallucinated,medhallu,1,medhallu_193,test
medhallu_193::factual,medhallu,0,medhallu_193,test
medhallu_1930::hallucinated,medhallu,1,medhallu_1930,train
medhallu_1930::factual,medhallu,0,medhallu_1930,train
medhallu_1931::hallucinated,medhallu,1,medhallu_1931,dev
medhallu_1931::factual,medhallu,0,medhallu_1931,dev
medhallu_1932::hallucinated,medhallu,1,medhallu_1932,dev
medhallu_1932::factual,medhallu,0,medhallu_1932,dev
medhallu_1933::hallucinated,medhallu,1,medhallu_1933,train
medhallu_1933::factual,medhallu,0,medhallu_1933,train
medhallu_1934::hallucinated,medhallu,1,medhallu_1934,train
medhallu_1934::factual,medhallu,0,medhallu_1934,train
medhallu_1935::hallucinated,medhallu,1,medhallu_1935,train
medhallu_1935::factual,medhallu,0,medhallu_1935,train
medhallu_1936::hallucinated,medhallu,1,medhallu_1936,train
medhallu_1936::factual,medhallu,0,medhallu_1936,train
medhallu_1937::hallucinated,medhallu,1,medhallu_1937,test
medhallu_1937::factual,medhallu,0,medhallu_1937,test
medhallu_1938::hallucinated,medhallu,1,medhallu_1938,train
medhallu_1938::factual,medhallu,0,medhallu_1938,train
medhallu_1939::hallucinated,medhallu,1,medhallu_1939,train
medhallu_1939::factual,medhallu,0,medhallu_1939,train
medhallu_194::hallucinated,medhallu,1,medhallu_194,train
medhallu_194::factual,medhallu,0,medhallu_194,train
medhallu_1940::hallucinated,medhallu,1,medhallu_1940,test
medhallu_1940::factual,medhallu,0,medhallu_1940,test
medhallu_1941::hallucinated,medhallu,1,medhallu_1941,test
medhallu_1941::factual,medhallu,0,medhallu_1941,test
medhallu_1942::hallucinated,medhallu,1,medhallu_1942,train
medhallu_1942::factual,medhallu,0,medhallu_1942,train
medhallu_1943::hallucinated,medhallu,1,medhallu_1943,train
medhallu_1943::factual,medhallu,0,medhallu_1943,train
medhallu_1944::hallucinated,medhallu,1,medhallu_1944,test
medhallu_1944::factual,medhallu,0,medhallu_1944,test
medhallu_1945::hallucinated,medhallu,1,medhallu_1945,train
medhallu_1945::factual,medhallu,0,medhallu_1945,train
medhallu_1946::hallucinated,medhallu,1,medhallu_1946,test
medhallu_1946::factual,medhallu,0,medhallu_1946,test
medhallu_1947::hallucinated,medhallu,1,medhallu_1947,dev
medhallu_1947::factual,medhallu,0,medhallu_1947,dev
medhallu_1948::hallucinated,medhallu,1,medhallu_1948,train
medhallu_1948::factual,medhallu,0,medhallu_1948,train
medhallu_1949::hallucinated,medhallu,1,medhallu_1949,train
medhallu_1949::factual,medhallu,0,medhallu_1949,train
medhallu_195::hallucinated,medhallu,1,medhallu_195,test
medhallu_195::factual,medhallu,0,medhallu_195,test
medhallu_1950::hallucinated,medhallu,1,medhallu_1950,train
medhallu_1950::factual,medhallu,0,medhallu_1950,train
medhallu_1951::hallucinated,medhallu,1,medhallu_1951,dev
medhallu_1951::factual,medhallu,0,medhallu_1951,dev
medhallu_1952::hallucinated,medhallu,1,medhallu_1952,train
medhallu_1952::factual,medhallu,0,medhallu_1952,train
medhallu_1953::hallucinated,medhallu,1,medhallu_1953,test
medhallu_1953::factual,medhallu,0,medhallu_1953,test
medhallu_1954::hallucinated,medhallu,1,medhallu_1954,train
medhallu_1954::factual,medhallu,0,medhallu_1954,train
medhallu_1955::hallucinated,medhallu,1,medhallu_1955,train
medhallu_1955::factual,medhallu,0,medhallu_1955,train
medhallu_1956::hallucinated,medhallu,1,medhallu_1956,test
medhallu_1956::factual,medhallu,0,medhallu_1956,test
medhallu_1957::hallucinated,medhallu,1,medhallu_1957,test
medhallu_1957::factual,medhallu,0,medhallu_1957,test
medhallu_1958::hallucinated,medhallu,1,medhallu_1958,dev
medhallu_1958::factual,medhallu,0,medhallu_1958,dev
medhallu_1959::hallucinated,medhallu,1,medhallu_1959,test
medhallu_1959::factual,medhallu,0,medhallu_1959,test
medhallu_196::hallucinated,medhallu,1,medhallu_196,test
medhallu_196::factual,medhallu,0,medhallu_196,test
medhallu_1960::hallucinated,medhallu,1,medhallu_1960,test
medhallu_1960::factual,medhallu,0,medhallu_1960,test
medhallu_1961::hallucinated,medhallu,1,medhallu_1961,train
medhallu_1961::factual,medhallu,0,medhallu_1961,train
medhallu_1962::hallucinated,medhallu,1,medhallu_1962,dev
medhallu_1962::factual,medhallu,0,medhallu_1962,dev
medhallu_1963::hallucinated,medhallu,1,medhallu_1963,train
medhallu_1963::factual,medhallu,0,medhallu_1963,train
medhallu_1964::hallucinated,medhallu,1,medhallu_1964,dev
medhallu_1964::factual,medhallu,0,medhallu_1964,dev
medhallu_1965::hallucinated,medhallu,1,medhallu_1965,train
medhallu_1965::factual,medhallu,0,medhallu_1965,train
medhallu_1966::hallucinated,medhallu,1,medhallu_1966,test
medhallu_1966::factual,medhallu,0,medhallu_1966,test
medhallu_1967::hallucinated,medhallu,1,medhallu_1967,train
medhallu_1967::factual,medhallu,0,medhallu_1967,train
medhallu_1968::hallucinated,medhallu,1,medhallu_1968,dev
medhallu_1968::factual,medhallu,0,medhallu_1968,dev
medhallu_1969::hallucinated,medhallu,1,medhallu_1969,dev
medhallu_1969::factual,medhallu,0,medhallu_1969,dev
medhallu_197::hallucinated,medhallu,1,medhallu_197,train
medhallu_197::factual,medhallu,0,medhallu_197,train
medhallu_1970::hallucinated,medhallu,1,medhallu_1970,train
medhallu_1970::factual,medhallu,0,medhallu_1970,train
medhallu_1971::hallucinated,medhallu,1,medhallu_1971,train
medhallu_1971::factual,medhallu,0,medhallu_1971,train
medhallu_1972::hallucinated,medhallu,1,medhallu_1972,train
medhallu_1972::factual,medhallu,0,medhallu_1972,train
medhallu_1973::hallucinated,medhallu,1,medhallu_1973,dev
medhallu_1973::factual,medhallu,0,medhallu_1973,dev
medhallu_1974::hallucinated,medhallu,1,medhallu_1974,dev
medhallu_1974::factual,medhallu,0,medhallu_1974,dev
medhallu_1975::hallucinated,medhallu,1,medhallu_1975,train
medhallu_1975::factual,medhallu,0,medhallu_1975,train
medhallu_1976::hallucinated,medhallu,1,medhallu_1976,train
medhallu_1976::factual,medhallu,0,medhallu_1976,train
medhallu_1977::hallucinated,medhallu,1,medhallu_1977,train
medhallu_1977::factual,medhallu,0,medhallu_1977,train
medhallu_1978::hallucinated,medhallu,1,medhallu_1978,test
medhallu_1978::factual,medhallu,0,medhallu_1978,test
medhallu_1979::hallucinated,medhallu,1,medhallu_1979,train
medhallu_1979::factual,medhallu,0,medhallu_1979,train
medhallu_198::hallucinated,medhallu,1,medhallu_198,train
medhallu_198::factual,medhallu,0,medhallu_198,train
medhallu_1980::hallucinated,medhallu,1,medhallu_1980,test
medhallu_1980::factual,medhallu,0,medhallu_1980,test
medhallu_1981::hallucinated,medhallu,1,medhallu_1981,train
medhallu_1981::factual,medhallu,0,medhallu_1981,train
medhallu_1982::hallucinated,medhallu,1,medhallu_1982,train
medhallu_1982::factual,medhallu,0,medhallu_1982,train
medhallu_1983::hallucinated,medhallu,1,medhallu_1983,train
medhallu_1983::factual,medhallu,0,medhallu_1983,train
medhallu_1984::hallucinated,medhallu,1,medhallu_1984,train
medhallu_1984::factual,medhallu,0,medhallu_1984,train
medhallu_1985::hallucinated,medhallu,1,medhallu_1985,train
medhallu_1985::factual,medhallu,0,medhallu_1985,train
medhallu_1986::hallucinated,medhallu,1,medhallu_1986,train
medhallu_1986::factual,medhallu,0,medhallu_1986,train
medhallu_1987::hallucinated,medhallu,1,medhallu_1987,dev
medhallu_1987::factual,medhallu,0,medhallu_1987,dev
medhallu_1988::hallucinated,medhallu,1,medhallu_1988,dev
medhallu_1988::factual,medhallu,0,medhallu_1988,dev
medhallu_1989::hallucinated,medhallu,1,medhallu_1989,train
medhallu_1989::factual,medhallu,0,medhallu_1989,train
medhallu_199::hallucinated,medhallu,1,medhallu_199,train
medhallu_199::factual,medhallu,0,medhallu_199,train
medhallu_1990::hallucinated,medhallu,1,medhallu_1990,train
medhallu_1990::factual,medhallu,0,medhallu_1990,train
medhallu_1991::hallucinated,medhallu,1,medhallu_1991,dev
medhallu_1991::factual,medhallu,0,medhallu_1991,dev
medhallu_1992::hallucinated,medhallu,1,medhallu_1992,train
medhallu_1992::factual,medhallu,0,medhallu_1992,train
medhallu_1993::hallucinated,medhallu,1,medhallu_1993,test
medhallu_1993::factual,medhallu,0,medhallu_1993,test
medhallu_1994::hallucinated,medhallu,1,medhallu_1994,train
medhallu_1994::factual,medhallu,0,medhallu_1994,train
medhallu_1995::hallucinated,medhallu,1,medhallu_1995,dev
medhallu_1995::factual,medhallu,0,medhallu_1995,dev
medhallu_1996::hallucinated,medhallu,1,medhallu_1996,test
medhallu_1996::factual,medhallu,0,medhallu_1996,test
medhallu_1997::hallucinated,medhallu,1,medhallu_1997,test
medhallu_1997::factual,medhallu,0,medhallu_1997,test
medhallu_1998::hallucinated,medhallu,1,medhallu_1998,train
medhallu_1998::factual,medhallu,0,medhallu_1998,train
medhallu_1999::hallucinated,medhallu,1,medhallu_1999,test
medhallu_1999::factual,medhallu,0,medhallu_1999,test
medhallu_2::hallucinated,medhallu,1,medhallu_2,train
medhallu_2::factual,medhallu,0,medhallu_2,train
medhallu_20::hallucinated,medhallu,1,medhallu_20,train
medhallu_20::factual,medhallu,0,medhallu_20,train
medhallu_200::hallucinated,medhallu,1,medhallu_200,train
medhallu_200::factual,medhallu,0,medhallu_200,train
medhallu_2000::hallucinated,medhallu,1,medhallu_2000,train
medhallu_2000::factual,medhallu,0,medhallu_2000,train
medhallu_2001::hallucinated,medhallu,1,medhallu_2001,train
medhallu_2001::factual,medhallu,0,medhallu_2001,train
medhallu_2002::hallucinated,medhallu,1,medhallu_2002,dev
medhallu_2002::factual,medhallu,0,medhallu_2002,dev
medhallu_2003::hallucinated,medhallu,1,medhallu_2003,train
medhallu_2003::factual,medhallu,0,medhallu_2003,train
medhallu_2004::hallucinated,medhallu,1,medhallu_2004,train
medhallu_2004::factual,medhallu,0,medhallu_2004,train
medhallu_2005::hallucinated,medhallu,1,medhallu_2005,dev
medhallu_2005::factual,medhallu,0,medhallu_2005,dev
medhallu_2006::hallucinated,medhallu,1,medhallu_2006,test
medhallu_2006::factual,medhallu,0,medhallu_2006,test
medhallu_2007::hallucinated,medhallu,1,medhallu_2007,train
medhallu_2007::factual,medhallu,0,medhallu_2007,train
medhallu_2008::hallucinated,medhallu,1,medhallu_2008,train
medhallu_2008::factual,medhallu,0,medhallu_2008,train
medhallu_2009::hallucinated,medhallu,1,medhallu_2009,train
medhallu_2009::factual,medhallu,0,medhallu_2009,train
medhallu_201::hallucinated,medhallu,1,medhallu_201,train
medhallu_201::factual,medhallu,0,medhallu_201,train
medhallu_2010::hallucinated,medhallu,1,medhallu_2010,test
medhallu_2010::factual,medhallu,0,medhallu_2010,test
medhallu_2011::hallucinated,medhallu,1,medhallu_2011,test
medhallu_2011::factual,medhallu,0,medhallu_2011,test
medhallu_2012::hallucinated,medhallu,1,medhallu_2012,train
medhallu_2012::factual,medhallu,0,medhallu_2012,train
medhallu_2013::hallucinated,medhallu,1,medhallu_2013,dev
medhallu_2013::factual,medhallu,0,medhallu_2013,dev
medhallu_2014::hallucinated,medhallu,1,medhallu_2014,train
medhallu_2014::factual,medhallu,0,medhallu_2014,train
medhallu_2015::hallucinated,medhallu,1,medhallu_2015,train
medhallu_2015::factual,medhallu,0,medhallu_2015,train
medhallu_2016::hallucinated,medhallu,1,medhallu_2016,train
medhallu_2016::factual,medhallu,0,medhallu_2016,train
medhallu_2017::hallucinated,medhallu,1,medhallu_2017,train
medhallu_2017::factual,medhallu,0,medhallu_2017,train
medhallu_2018::hallucinated,medhallu,1,medhallu_2018,train
medhallu_2018::factual,medhallu,0,medhallu_2018,train
medhallu_2019::hallucinated,medhallu,1,medhallu_2019,dev
medhallu_2019::factual,medhallu,0,medhallu_2019,dev
medhallu_202::hallucinated,medhallu,1,medhallu_202,train
medhallu_202::factual,medhallu,0,medhallu_202,train
medhallu_2020::hallucinated,medhallu,1,medhallu_2020,test
medhallu_2020::factual,medhallu,0,medhallu_2020,test
medhallu_2021::hallucinated,medhallu,1,medhallu_2021,train
medhallu_2021::factual,medhallu,0,medhallu_2021,train
medhallu_2022::hallucinated,medhallu,1,medhallu_2022,test
medhallu_2022::factual,medhallu,0,medhallu_2022,test
medhallu_2023::hallucinated,medhallu,1,medhallu_2023,train
medhallu_2023::factual,medhallu,0,medhallu_2023,train
medhallu_2024::hallucinated,medhallu,1,medhallu_2024,train
medhallu_2024::factual,medhallu,0,medhallu_2024,train
medhallu_2025::hallucinated,medhallu,1,medhallu_2025,train
medhallu_2025::factual,medhallu,0,medhallu_2025,train
medhallu_2026::hallucinated,medhallu,1,medhallu_2026,test
medhallu_2026::factual,medhallu,0,medhallu_2026,test
medhallu_2027::hallucinated,medhallu,1,medhallu_2027,test
medhallu_2027::factual,medhallu,0,medhallu_2027,test
medhallu_2028::hallucinated,medhallu,1,medhallu_2028,train
medhallu_2028::factual,medhallu,0,medhallu_2028,train
medhallu_2029::hallucinated,medhallu,1,medhallu_2029,test
medhallu_2029::factual,medhallu,0,medhallu_2029,test
medhallu_203::hallucinated,medhallu,1,medhallu_203,train
medhallu_203::factual,medhallu,0,medhallu_203,train
medhallu_2030::hallucinated,medhallu,1,medhallu_2030,train
medhallu_2030::factual,medhallu,0,medhallu_2030,train
medhallu_2031::hallucinated,medhallu,1,medhallu_2031,train
medhallu_2031::factual,medhallu,0,medhallu_2031,train
medhallu_2032::hallucinated,medhallu,1,medhallu_2032,train
medhallu_2032::factual,medhallu,0,medhallu_2032,train
medhallu_2033::hallucinated,medhallu,1,medhallu_2033,train
medhallu_2033::factual,medhallu,0,medhallu_2033,train
medhallu_2034::hallucinated,medhallu,1,medhallu_2034,train
medhallu_2034::factual,medhallu,0,medhallu_2034,train
medhallu_2035::hallucinated,medhallu,1,medhallu_2035,dev
medhallu_2035::factual,medhallu,0,medhallu_2035,dev
medhallu_2036::hallucinated,medhallu,1,medhallu_2036,train
medhallu_2036::factual,medhallu,0,medhallu_2036,train
medhallu_2037::hallucinated,medhallu,1,medhallu_2037,dev
medhallu_2037::factual,medhallu,0,medhallu_2037,dev
medhallu_2038::hallucinated,medhallu,1,medhallu_2038,train
medhallu_2038::factual,medhallu,0,medhallu_2038,train
medhallu_2039::hallucinated,medhallu,1,medhallu_2039,train
medhallu_2039::factual,medhallu,0,medhallu_2039,train
medhallu_204::hallucinated,medhallu,1,medhallu_204,dev
medhallu_204::factual,medhallu,0,medhallu_204,dev
medhallu_2040::hallucinated,medhallu,1,medhallu_2040,train
medhallu_2040::factual,medhallu,0,medhallu_2040,train
medhallu_2041::hallucinated,medhallu,1,medhallu_2041,train
medhallu_2041::factual,medhallu,0,medhallu_2041,train
medhallu_2042::hallucinated,medhallu,1,medhallu_2042,dev
medhallu_2042::factual,medhallu,0,medhallu_2042,dev
medhallu_2043::hallucinated,medhallu,1,medhallu_2043,dev
medhallu_2043::factual,medhallu,0,medhallu_2043,dev
medhallu_2044::hallucinated,medhallu,1,medhallu_2044,test
medhallu_2044::factual,medhallu,0,medhallu_2044,test
medhallu_2045::hallucinated,medhallu,1,medhallu_2045,test
medhallu_2045::factual,medhallu,0,medhallu_2045,test
medhallu_2046::hallucinated,medhallu,1,medhallu_2046,test
medhallu_2046::factual,medhallu,0,medhallu_2046,test
medhallu_2047::hallucinated,medhallu,1,medhallu_2047,test
medhallu_2047::factual,medhallu,0,medhallu_2047,test
medhallu_2048::hallucinated,medhallu,1,medhallu_2048,dev
medhallu_2048::factual,medhallu,0,medhallu_2048,dev
medhallu_2049::hallucinated,medhallu,1,medhallu_2049,dev
medhallu_2049::factual,medhallu,0,medhallu_2049,dev
medhallu_205::hallucinated,medhallu,1,medhallu_205,train
medhallu_205::factual,medhallu,0,medhallu_205,train
medhallu_2050::hallucinated,medhallu,1,medhallu_2050,train
medhallu_2050::factual,medhallu,0,medhallu_2050,train
medhallu_2051::hallucinated,medhallu,1,medhallu_2051,train
medhallu_2051::factual,medhallu,0,medhallu_2051,train
medhallu_2052::hallucinated,medhallu,1,medhallu_2052,train
medhallu_2052::factual,medhallu,0,medhallu_2052,train
medhallu_2053::hallucinated,medhallu,1,medhallu_2053,train
medhallu_2053::factual,medhallu,0,medhallu_2053,train
medhallu_2054::hallucinated,medhallu,1,medhallu_2054,test
medhallu_2054::factual,medhallu,0,medhallu_2054,test
medhallu_2055::hallucinated,medhallu,1,medhallu_2055,dev
medhallu_2055::factual,medhallu,0,medhallu_2055,dev
medhallu_2056::hallucinated,medhallu,1,medhallu_2056,train
medhallu_2056::factual,medhallu,0,medhallu_2056,train
medhallu_2057::hallucinated,medhallu,1,medhallu_2057,train
medhallu_2057::factual,medhallu,0,medhallu_2057,train
medhallu_2058::hallucinated,medhallu,1,medhallu_2058,train
medhallu_2058::factual,medhallu,0,medhallu_2058,train
medhallu_2059::hallucinated,medhallu,1,medhallu_2059,dev
medhallu_2059::factual,medhallu,0,medhallu_2059,dev
medhallu_206::hallucinated,medhallu,1,medhallu_206,train
medhallu_206::factual,medhallu,0,medhallu_206,train
medhallu_2060::hallucinated,medhallu,1,medhallu_2060,train
medhallu_2060::factual,medhallu,0,medhallu_2060,train
medhallu_2061::hallucinated,medhallu,1,medhallu_2061,test
medhallu_2061::factual,medhallu,0,medhallu_2061,test
medhallu_2062::hallucinated,medhallu,1,medhallu_2062,train
medhallu_2062::factual,medhallu,0,medhallu_2062,train
medhallu_2063::hallucinated,medhallu,1,medhallu_2063,train
medhallu_2063::factual,medhallu,0,medhallu_2063,train
medhallu_2064::hallucinated,medhallu,1,medhallu_2064,test
medhallu_2064::factual,medhallu,0,medhallu_2064,test
medhallu_2065::hallucinated,medhallu,1,medhallu_2065,train
medhallu_2065::factual,medhallu,0,medhallu_2065,train
medhallu_2066::hallucinated,medhallu,1,medhallu_2066,test
medhallu_2066::factual,medhallu,0,medhallu_2066,test
medhallu_2067::hallucinated,medhallu,1,medhallu_2067,dev
medhallu_2067::factual,medhallu,0,medhallu_2067,dev
medhallu_2068::hallucinated,medhallu,1,medhallu_2068,train
medhallu_2068::factual,medhallu,0,medhallu_2068,train
medhallu_2069::hallucinated,medhallu,1,medhallu_2069,train
medhallu_2069::factual,medhallu,0,medhallu_2069,train
medhallu_207::hallucinated,medhallu,1,medhallu_207,test
medhallu_207::factual,medhallu,0,medhallu_207,test
medhallu_2070::hallucinated,medhallu,1,medhallu_2070,train
medhallu_2070::factual,medhallu,0,medhallu_2070,train
medhallu_2071::hallucinated,medhallu,1,medhallu_2071,test
medhallu_2071::factual,medhallu,0,medhallu_2071,test
medhallu_2072::hallucinated,medhallu,1,medhallu_2072,train
medhallu_2072::factual,medhallu,0,medhallu_2072,train
medhallu_2073::hallucinated,medhallu,1,medhallu_2073,train
medhallu_2073::factual,medhallu,0,medhallu_2073,train
medhallu_2074::hallucinated,medhallu,1,medhallu_2074,train
medhallu_2074::factual,medhallu,0,medhallu_2074,train
medhallu_2075::hallucinated,medhallu,1,medhallu_2075,test
medhallu_2075::factual,medhallu,0,medhallu_2075,test
medhallu_2076::hallucinated,medhallu,1,medhallu_2076,dev
medhallu_2076::factual,medhallu,0,medhallu_2076,dev
medhallu_2077::hallucinated,medhallu,1,medhallu_2077,test
medhallu_2077::factual,medhallu,0,medhallu_2077,test
medhallu_2078::hallucinated,medhallu,1,medhallu_2078,dev
medhallu_2078::factual,medhallu,0,medhallu_2078,dev
medhallu_2079::hallucinated,medhallu,1,medhallu_2079,train
medhallu_2079::factual,medhallu,0,medhallu_2079,train
